Brooklyn_All,Brooklyn_All_MoM,Brooklyn_All_YoY,Brooklyn_Q1,Brooklyn_Q1_MoM,Brooklyn_Q1_YoY,Brooklyn_Q2,Brooklyn_Q2_MoM,Brooklyn_Q2_YoY,Brooklyn_Q3,Brooklyn_Q3_MoM,Brooklyn_Q3_YoY,Brooklyn_Q4,Brooklyn_Q4_MoM,Brooklyn_Q4_YoY,Brooklyn_Q5,Brooklyn_Q5_MoM,Brooklyn_Q5_YoY,Manhattan_All,Manhattan_All_MoM,Manhattan_All_YoY,Manhattan_Q1,Manhattan_Q1_MoM,Manhattan_Q1_YoY,Manhattan_Q2,Manhattan_Q2_MoM,Manhattan_Q2_YoY,Manhattan_Q3,Manhattan_Q3_MoM,Manhattan_Q3_YoY,Manhattan_Q4,Manhattan_Q4_MoM,Manhattan_Q4_YoY,Manhattan_Q5,Manhattan_Q5_MoM,Manhattan_Q5_YoY,NYC_All,NYC_All_MoM,NYC_All_YoY,NYC_Q1,NYC_Q1_MoM,NYC_Q1_YoY,NYC_Q2,NYC_Q2_MoM,NYC_Q2_YoY,NYC_Q3,NYC_Q3_MoM,NYC_Q3_YoY,NYC_Q4,NYC_Q4_MoM,NYC_Q4_YoY,NYC_Q5,NYC_Q5_MoM,NYC_Q5_YoY,Queens_All,Queens_All_MoM,Queens_All_YoY,Queens_Q1,Queens_Q1_MoM,Queens_Q1_YoY,Queens_Q2,Queens_Q2_MoM,Queens_Q2_YoY,Queens_Q3,Queens_Q3_MoM,Queens_Q3_YoY,Queens_Q4,Queens_Q4_MoM,Queens_Q4_YoY,Queens_Q5,Queens_Q5_MoM,Queens_Q5_YoY,Unnamed: 0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603723.9470695095,0.0046955182758412475,0.05712887457914584,216593.962256387,0.03390103009084333,0.09405246632115216,409440.8994740607,-0.020200233007951932,0.06580867767783727,594832.3354398411,-0.006749331574224304,0.0664688541317644,873682.7778702261,-0.004677272777829145,0.05029187181722805,2034909.9013661246,0.0017389354965253734,0.039647702493667225,,,,,,,,,,,,,,,,,,,2015-11
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605520.7969618911,0.0029762773219510485,0.05686340663484168,218403.3188418417,0.008353679699127259,0.09943471833023287,413584.0916064678,0.010119145736855241,0.06939217869540171,591488.9769181372,-0.005620673797485765,0.04867525112666704,872099.4598113722,-0.0018122344848247038,0.05415137412832527,2062831.85503888,0.013721469267022668,0.0583431741707301,,,,,,,,,,,,,,,,,,,2015-12
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604812.4781771348,-0.0011697678895760124,0.04694007411917056,213041.99130510513,-0.024547829974227886,0.06374949583421241,410150.4549638807,-0.008302148734130377,0.04806147187821308,596693.3861508825,0.008798827088650095,0.0446593335405896,890659.6758868236,0.021282224024615104,0.05891006753018746,2052637.7130233282,-0.004941819174767437,0.046666072424983884,,,,,,,,,,,,,,,,,,,2016-01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602958.2687351471,-0.0030657592376007736,0.031502452987817176,210994.5874474718,-0.009610330081364693,0.01623433797379259,411487.2140606077,0.0032591920368458807,0.04226591375210398,603384.0933403805,0.011212973605519759,0.05923914532048213,889764.7375826002,-0.0010048038868856188,0.05365515195922877,2048463.3947225488,-0.002033636171787423,0.050095396372743066,,,,,,,,,,,,,,,,,,,2016-02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600993.7354030671,-0.0032581580416849447,0.0305017415751081,209847.40491408532,-0.005437023514511252,0.025076167921200158,416004.98254914745,0.010979122398379726,0.047270780872588736,598690.9414474642,-0.0077780504072201264,0.05599309968914179,893427.7241218942,0.0041168034476686275,0.06307321033076163,2039255.5680394068,-0.004494992054465796,0.046964392944950806,,,,,,,,,,,,,,,,,,,2016-03
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603982.9215318302,0.004973739246646902,0.037838624989744885,213495.8485569949,0.01738617470348669,0.06077205740216085,419958.808763656,0.009504276103331266,0.05501688569203345,597265.8033363863,-0.0023804237084867896,0.0453666108001014,895143.0205159306,0.001919905044050818,0.0603095507807907,2056240.642157223,0.008329056143829172,0.05110238579677806,,,,,,,,,,,,,,,,,,,2016-04
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605049.6185424053,0.001766104590953832,0.028615740926986925,211307.5217697957,-0.010249973486556985,0.034741296759752904,420964.1229122414,0.002393839890023841,0.036497359611857405,602770.9442354767,0.009217237732912277,0.043116768036720377,896380.4692177344,0.0013824033405194225,0.04990985654410718,2065415.842785048,0.004462123955588647,0.044930835171224766,,,,,,,,,,,,,,,,,,,2016-05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603988.6835522656,-0.0017534677448364233,0.026052938701792927,213605.4805583366,0.010874950258724649,0.04867300825239362,417049.27492036385,-0.009299718856786598,0.02038255345638862,597400.4001907561,-0.008909759330772538,0.028906656458211225,896028.1295580685,-0.00039306931795757283,0.029371661083031464,2050268.1114574797,-0.007333986219038024,0.03235125771016567,,,,,,,,,,,,,,,,,,,2016-06
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609401.5160656685,0.008961811141176002,0.023122060741393998,217740.2491821675,0.01935703434679281,0.04459721030310937,422509.34314986755,0.013092141763215936,0.038524703373790326,595563.4047563941,-0.0030749819279923822,0.004288412227918537,894137.2410522171,-0.002110300383966868,0.017783326063235627,2065291.25878472,0.007327406227159772,0.024882305784680758,,,,,,,,,,,,,,,,,,,2016-07
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607347.3576942458,-0.00337077988365464,0.011813845019727598,215785.84748297892,-0.008975840280009528,0.03099559279183395,419671.55131150346,-0.006716518544200857,0.007901676254204348,598902.0253030382,0.005605818826309061,0.005323807339085551,895711.2187457121,0.0017603312122898007,0.014534487997102776,2080444.2795864881,0.007336989752566136,0.02842870088569516,,,,,,,,,,,,,,,,,,,2016-08
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607791.381148856,0.0007310865009704237,0.009279384902084464,214779.66134299923,-0.004662892176277023,0.008578053969598542,419353.92390880367,-0.0007568475911866601,0.006599740094383799,599025.3318055036,0.0002058876030732737,0.015340074804047752,894840.3831191092,-0.0009722281114467047,0.010352354711417487,2070298.930620084,-0.004876530011378555,0.0121571125098201,,,,,,,,,,,,,,,,,,,2016-09
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608503.8509949797,0.0011722276231969089,0.01265006120066592,215816.0366481569,0.004825295368645843,0.03018763900965027,423052.973084856,0.008820828815844672,0.01237371495198025,607675.5817994482,0.014440541216966809,0.014696313309899178,899957.4071123678,0.005718365073581477,0.025255485766169983,2067277.9710401718,-0.001459190040255076,0.017672985273171182,,,,,,,,,,,,,,,,,,,2016-10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610225.7826643613,0.0028297794115288433,0.01076955059744078,216310.5894853533,0.002291548139226718,-0.001308313343925338,422038.55301842454,-0.002397855897417478,0.030767941259766337,614324.6524834915,0.01094180987880744,0.03276943078293981,895972.9432769945,-0.00442739156751637,0.02551288175910393,2073867.6523359187,0.0031876125939807047,0.0191447055929308,,,,,,,,,,,,,,,,,,,2016-11
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612357.2993138718,0.0034929967072250268,0.01129028496838047,219977.7547890111,0.016953239840835854,0.00720884625525997,419551.4279236092,-0.005893122978996468,0.014428350698796775,609922.9867618826,-0.007165048161122289,0.03116543259993265,893028.621119906,-0.0032861730693785067,0.02399859451014974,2051388.7977804744,-0.010839097919351448,-0.005547256423471425,,,,,,,,,,,,,,,,,,,2016-12
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619752.2661804929,0.012076228820832258,0.024701520789362164,226137.93199562488,0.02800363706103948,0.06147117106019096,422045.09028873866,0.005943639323243044,0.029000663490439168,619853.4301153357,0.0162814708889305,0.03881397800276098,905455.180986041,0.01391507458131791,0.016611850182265853,2074777.0894788841,0.011401198896920484,0.010785817835796685,,,,,,,,,,,,,,,,,,,2017-01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617307.9434872479,-0.003944031876332077,0.02379878591300022,223355.7411602366,-0.012303070125546878,0.058585169706508074,419474.1551221127,-0.006091612545159886,0.019409937389521348,613712.0580692015,-0.00990778101363654,0.017116733508244497,900915.8892561732,-0.005013270480074382,0.012532696793390086,2064543.8705797216,-0.00493220160905683,0.007850018652323154,,,,,,,,,,,,,,,,,,,2017-02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621696.6950829158,0.0071095012496926735,0.03444787933765059,223590.4055433075,0.0010506306300968051,0.06549044833243856,423460.28398133954,0.009502680464464676,0.017921183026482934,620151.0102406563,0.010491813036413777,0.035844986632515015,909421.2661664907,0.009440811302972918,0.017901327228585732,2082412.6212418359,0.008655059801222055,0.021163141039708618,,,,,,,,,,,,,,,,,,,2017-03
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628657.8362419326,0.011197005250427328,0.04085366296040549,228858.8094744282,0.02356274598777564,0.07195906159895205,426903.6036136104,0.008131387434724855,0.0165368476741794,623277.4036923164,0.005041342189294751,0.04355112951491025,912089.7783251336,0.0029342970721275567,0.0189318996191643,2064137.511165852,-0.008775931287376637,0.0038404400957390283,,,,,,,,,,,,,,,,,,,2017-04
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629328.6011913121,0.0010669793816444617,0.04012725883109547,231420.6037244969,0.011193776005179013,0.09518393754394094,429265.20730204467,0.0055319366443480344,0.019719220565344697,619814.2066679255,-0.005556429615247938,0.02827485729934387,916373.3383450088,0.0046964236653772575,0.0223039990426408,2046043.4587779983,-0.008765914232929939,-0.009379410966910863,,,,,,,,,,,,,,,,,,,2017-05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633463.3237869366,0.006570053526564035,0.048799987544999146,232911.7416286164,0.006443410310581932,0.09038279832434903,432894.0311038278,0.008453570753125916,0.03799252782897078,625292.7482883772,0.008839006207850497,0.046689537015232714,928481.8646149251,0.013213529642607023,0.03621954934926341,2052422.583118866,0.0031177853595922844,0.0010508243528477568,,,,,,,,,,,,,,,,,,,2017-06
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635156.7215369998,0.0026732372443283303,0.04226311355050183,234405.37994950058,0.006412894044929064,0.07653674885524088,436101.69406430906,0.007409811016109823,0.03217053334988673,626607.8659421267,0.002103203111421648,0.052126206777985074,927890.8421338444,-0.0006365471460511031,0.03774991078763956,2073493.6321195562,0.010266428158606013,0.003971533458028143,,,,,,,,,,,,,,,,,,,2017-07
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633701.5894488933,-0.002290981168529882,0.043392354343484214,229176.58561252718,-0.022306631093961585,0.062055682917780734,438371.0918782954,0.005203827100134229,0.04455756056934202,622052.6869928043,-0.0072695846906958295,0.03865517348693581,918228.8287618912,-0.01041287717608419,0.02513936360840852,2094399.5918197103,0.010082480783306648,0.006707851957465705,,,,,,,,,,,,,,,,,,,2017-08
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640421.9601123207,0.01060494525391964,0.053687136697769366,233748.87957159738,0.019950964653957515,0.08831943448455637,437503.52113251685,-0.001979078369564013,0.04327990317710762,630124.1388431478,0.012975511591089228,0.051915679331807414,923372.1060772731,0.0056013023706922285,0.031884706475485684,2074268.7411343425,-0.009611752582456057,0.0019175059483171886,,,,,,,,,,,,,,,,,,,2017-09
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640877.8776156018,0.0007119017330403653,0.05320266513956562,237960.13952667802,0.0180161717258227,0.10260638283624136,437025.5817530851,-0.0010924240751128966,0.033028035629539154,624643.5609760793,-0.008697616119151097,0.02792275958560908,922940.0272952436,-0.00046793570997616396,0.02553745321861256,2061142.9156871203,-0.006327929060939375,-0.002967697348395193,,,,,,,,,,,,,,,,,,,2017-10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641030.0675751008,0.00023747107649474408,0.050480143228694985,239821.2283191389,0.007821010679195162,0.10868926431074022,437293.6055543108,0.0006132908745308807,0.03614611136063761,627695.9137633939,0.00488655127180837,0.021765789840676675,912412.3319777298,-0.011406694916425096,0.018348086093547208,2083519.0691074538,0.010856187239628444,0.00465382482853416,,,,,,,,,,,,,,,,,,,2017-11
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640960.9605911954,-0.0001078061504460326,0.04671073784761482,236584.3358268089,-0.013497105802587894,0.07549209261511836,441562.5290280175,0.009762144745508959,0.052463416018729385,634012.3084243747,0.010062825840478018,0.039495677627078514,912567.2239910824,0.0001697609818764878,0.02187903322367668,2064105.5310386482,-0.009317667573410682,0.006199084869690674,,,,,,,,,,,,,,,,,,,2017-12
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650911.4937982581,0.0155243982377411,0.05027690791644579,250901.6772054521,0.06051686105340547,0.1095072595353277,444342.7500273889,0.006296324566967604,0.05283241116108095,635799.083305859,0.002818202198510589,0.02572487690768499,911325.4957989571,-0.0013606977759894614,0.006483274861294852,2074052.5873818074,0.004819063848035876,-0.0003491951500479429,,,,,,,,,,,,,,,,,,,2018-01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649148.8142992835,-0.002708017166341392,0.05158020587287848,246549.2530339166,-0.017347130637040298,0.1038411269537991,439644.1830479465,-0.010574195211135562,0.048084077837792234,631442.7390087821,-0.006851762469404554,0.028890879210297763,910413.9693617581,-0.001000220493556636,0.01054269351762338,2076407.6328786637,0.00113548012773812,0.005746432646941191,,,,,,,,,,,,,,,,,,,2018-02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653461.4034603768,0.006643452265638672,0.051093577670096035,250529.79890992763,0.016145033201391934,0.12048546225031175,441015.0496661154,0.0031181275018015158,0.041455518613758624,631775.4205830154,0.0005268594500835722,0.01874448344097379,914681.3495825005,0.00468729650944799,0.005783989897423902,2057358.343081633,-0.009174157085244938,-0.012031370682560438,,,,,,,,,,,,,,,,,,,2018-03
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656347.1895166832,0.004416153794279286,0.04404518909726085,253521.06445328012,0.011939759487165523,0.107761877445262,443795.3954951003,0.0063044239217910905,0.03956816419094622,638985.9468101519,0.011413116104584065,0.02520313270588304,919112.9645453659,0.0048449823153040575,0.007700104076518333,2020673.126474446,-0.017831223583655298,-0.02105692302779605,,,,,,,,,,,,,,,,,,,2018-04
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657418.1668593991,0.0016317238190726169,0.04463417936975045,250014.4783749289,-0.013831537375062595,0.08034666901382638,448863.9578884586,0.011420944076501405,0.04565650850110381,637787.5884654446,-0.0018754064165097395,0.028998015218371087,922246.8708416431,0.003409707421358821,0.0064095410144104905,2073833.816421413,0.026308406466373446,0.013582486493230572,,,,,,,,,,,,,,,,,,,2018-05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653360.7856340685,-0.006171690150750364,0.03141059805669877,240996.279747625,-0.03607070552842129,0.034710736618420945,443203.888618207,-0.012609765544281282,0.023816123054619887,643355.8504978822,0.008730590141829529,0.028887432740823282,926659.1276332764,0.004784246963729588,-0.0019631368701041874,2110052.393230318,0.017464551171898268,0.028078920289347886,,,,,,,,,,,,,,,,,,,2018-06
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-03
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-04
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-06
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-07
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-08
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-09
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-11
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-12
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-03
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-04
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-06
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-07
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-08
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-09
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-11
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-12
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-03
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-04
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-06
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-07
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-08
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-09
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-11
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-12
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-03
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-04
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-06
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-07
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-08
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-09
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-11
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-12
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-03
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-04
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-06
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-08
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-09
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-11
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-12
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-03
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-04
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-06
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-07
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-08
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-09
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-11
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-12
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-03
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-04
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-06
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-07
